,CustomerID,combined
4621,1518-OMDIK,0.5048354207763978
1048,5921-NGYRH,0.5047644556145086
1045,1472-TNCWL,0.5046058730624119
4507,4672-FOTSD,0.504268344784644
1339,7103-IPXPJ,0.503940340058539
4331,9833-TGFHX,0.5038465105413004
2539,1976-AZZPJ,0.503471040640338
4677,5996-DAOQL,0.5032575269003527
2564,0872-JCPIB,0.5015529766823872
2680,8152-UOBNY,0.5015011481632341
368,8262-COGGB,0.5012271232819668
2364,0239-OXEXL,0.5011008231077303
790,2832-SCUCO,0.5010370226400042
1136,6854-EXGSF,0.5004187986583725
3927,6345-HOVES,0.5003886227537876
2790,2325-WINES,0.49994347885652446
934,4232-JGKIY,0.4994035157001203
3326,5947-SGKCL,0.4990363757090949
4518,1422-DGUBX,0.49851005190949166
3901,6815-ABQFQ,0.4984172891815175
663,6131-FOYAS,0.49821009812307
1879,0851-DFJKB,0.49809213853537865
140,6128-DAFVY,0.49703251760724276
1562,6469-QJKZW,0.49700054257585713
4937,7245-JMTTQ,0.49611867006895005
2674,2446-ZKVAF,0.4960074378162328
1161,6284-KMNUF,0.49580588038170686
3017,1098-TDVUQ,0.49577589543401024
3426,0771-WLCLA,0.4952586303196256
2848,7502-BNYGS,0.49461423228110624
2447,6898-MDLZW,0.4944860483139919
4033,7797-EJMDP,0.4943678855563888
3188,2843-CQMEG,0.4939092181192273
3288,4939-KYYPY,0.4938768523545336
3057,2858-EIMXH,0.49372879922401025
3538,4685-ERGHK,0.4936735712879322
1663,7811-JIVPF,0.49298119215818714
2656,2270-CHBFN,0.4928903440324736
3891,4693-VWVBO,0.49281701240783543
3263,1335-HQMKX,0.4924119636389711
290,8981-FJGLA,0.4921383812151461
4502,5982-FPVQN,0.4920481422128827
2450,5186-EJEGL,0.491937237703329
3138,3807-BPOMJ,0.4916945766904622
2739,7036-ZZKBD,0.4912086822749245
1299,8294-UIMBA,0.4911613897131687
3770,8212-DJRCH,0.4910461893163872
4454,3316-UWXUY,0.49064061935823805
1237,6563-VNPMN,0.49057743188758823
4957,2108-GLPQB,0.49055269554887193
3916,7130-CTCUS,0.49051925685674547
1267,0471-ARVMX,0.4901112389878348
1449,7402-PWYJJ,0.49007266954048284
152,6726-WEXXK,0.48988399550403217
4673,3744-ZBHON,0.4896211958444686
2862,6537-OTKMY,0.48919548246234734
1496,2432-TFSMK,0.4891171153842848
2996,7921-LMDFQ,0.4883828221060097
3416,1697-NVVGY,0.4882578176778921
729,2293-IJWPS,0.48797165739226805
2903,5149-TGWDZ,0.4878572011292455
946,9389-ACWBI,0.487704041854996
2549,8731-WBBMB,0.4875574087354438
3592,2172-EJXVF,0.4874163228462213
4497,6620-JDYNW,0.48711421125070625
966,2045-BMBTJ,0.4871102122278693
390,2692-PFYTJ,0.4866914287780088
2732,6873-UDNLD,0.48634195171650135
710,5624-RYAMH,0.48621300389924516
569,7018-WBJNK,0.48594509505115746
4160,1785-BPHTP,0.4854888797925757
4897,4524-QCSSM,0.485121525393142
74,8896-BQTTI,0.48479410291777625
4983,3307-TLCUD,0.4836961972836329
4360,1629-DQQVB,0.4836520394025333
3947,8003-EWNDZ,0.48358962673577305
4262,7789-HKSBS,0.48329208896839904
4538,1216-JWVUX,0.4829243615062058
1365,0314-TKOSI,0.4825431845865445
14,4923-ADWXJ,0.4822635426889972
3120,2806-MLNTI,0.48213100010927634
1912,9825-YCXWZ,0.4821064675494967
1475,1784-EZDKJ,0.48205229416167455
580,8263-OKETD,0.4817336847647789
1393,0112-QAWRZ,0.4816925743274595
45,5651-YLPRD,0.4815769603379498
4398,1091-SOZGA,0.4814774950858207
3036,5686-CMAWK,0.48128707881320626
3878,4692-NNQRU,0.48106806235532706
5098,0898-XCGTF,0.4808638669520547
3970,8631-WUXGY,0.4805742531903936
2545,3071-VBYPO,0.48036460369353423
1750,2320-SLKMB,0.4803212119876606
3759,3545-CNWRG,0.4803210404395465
1201,8329-UTMVM,0.4800479720692467
1636,3370-GQEAL,0.4800181741696592
4406,3167-SNQPL,0.47990471718938627
3883,0487-RPVUM,0.47961058505785764
294,5951-AOFIH,0.47918985516308954
3032,3413-CSSTH,0.47828783745299264
4136,2903-YYTBW,0.47790551206486565
1790,8070-AAWZP,0.47771626283251944
4395,4177-JPDFU,0.477650817393056
2584,0853-NWIFK,0.47718149270951654
484,6907-CQGPN,0.47715928862576235
2338,7351-MHQVU,0.47700416888147096
4812,8800-ZKRFW,0.4763705561304546
326,6261-LHRTG,0.4759269737507166
831,8111-BKVDS,0.4757663197640015
3689,4393-RYCRE,0.4754805826292461
2158,3756-VNWDH,0.47546088174515644
1891,6599-GZWCM,0.47503218518071233
2619,0096-FCPUF,0.4749495649515791
4187,0512-FLFDW,0.4740767489315759
596,7203-OYKCT,0.4737931796374704
4608,6080-TCMYC,0.4736513098245018
308,6137-MFAJN,0.4732609672409174
2787,1666-JZPZT,0.4725731595147011
1305,2740-JFBOK,0.47254957451115454
1076,4283-IVYCI,0.4724094645386907
1302,5311-IHLEI,0.47190162653771034
4075,0655-YDGFJ,0.4716160573225834
989,7682-AZNDK,0.4705126193113813
1997,6743-HHQPF,0.4703431769047269
3578,8597-CWYHH,0.4699878549989878
3280,1406-PUQVY,0.4699010411860294
1456,9342-VNIMQ,0.46986212519497955
3622,7746-AWNQW,0.46971833064614843
288,1866-OBPNR,0.4696395555966462
4161,5522-JBWMO,0.46952308722406355
2367,3865-ZYKAD,0.4695227934459508
2013,5198-EFNBM,0.46948865114370264
2792,5067-XJQFU,0.46947893101456856
4227,7251-LJBQN,0.4693101280656947
644,8627-ZYGSZ,0.46915396345943244
1806,6124-ACRHJ,0.4691270494513199
2553,8735-DCXNF,0.46909030533741036
1549,7243-LCGGZ,0.469050471200546
1922,9481-IEBZY,0.46857082414668133
893,1480-IVEVR,0.4684134817562341
1179,2586-CWXVV,0.4681777430625659
3481,1768-HNVGJ,0.46817124582166075
3812,5066-GFJMM,0.46810407586418684
4661,0384-RVBPI,0.4676305665065449
2650,3584-WKTTW,0.4675711226008784
4501,6184-DYUOB,0.467497926587187
2363,7175-NTIXE,0.4674808932991883
4276,7878-RTCZG,0.46698423651739634
872,6654-QGBZZ,0.46697736955425945
4464,8974-OVACP,0.466910621450798
3394,2672-TGEFF,0.4668572432824296
3826,1905-OEILC,0.46665362519222275
2324,7721-DVEKZ,0.4664714725640876
2566,3086-RUCRN,0.46622027009155226
672,1135-LMECX,0.466039439170985
295,0970-QXPXW,0.46572970620072435
4115,7483-IQWIB,0.46499444408414187
825,2654-VBVPB,0.46453686879815764
4510,8605-ITULD,0.4643653777207172
365,7853-WNZSY,0.4643300449217275
1967,7605-SNLQG,0.4643297679820054
3178,1258-YMZNM,0.4642425532603576
866,2866-IKBTM,0.4642277072177237
591,7880-XSOJX,0.4641973975638233
1186,9391-YZEJW,0.46416177919611823
2361,0537-QYZZN,0.4639514607142225
2843,2480-SQIOB,0.46380409984479426
2534,6942-LBFDP,0.46360133306970547
2575,0523-VNGTF,0.4635992134334828
100,0691-NIKRI,0.4633659203989878
2210,4712-AUQZO,0.4629178771062076
774,5215-LNLDJ,0.4628837775873788
2887,3511-APPBJ,0.4623003314654351
1875,6380-ARCEH,0.4620628540959226
3424,0440-QEXBZ,0.46199501923809405
516,8048-DSDFQ,0.4618167493923234
1667,3727-JEZTU,0.46149980404941116
1123,2592-YKDIF,0.4614917838918836
4922,3247-MHJKM,0.46136927711247433
916,8749-CLJXC,0.4613017500811306
3803,6286-SUUWT,0.46110356486823406
1101,9753-OYLBX,0.461013394457009
4568,0277-BKSQP,0.461008245340479
4141,3030-ZKIWL,0.4609159325185769
2257,7698-YFGEZ,0.46068574218733477
64,7096-UCLNH,0.4606648967704428
480,2480-EJWYP,0.4605997069736485
2563,2782-JEEBU,0.46058059668820034
2245,7382-DFJTU,0.46052346029729097
835,3930-ZGWVE,0.4604656917313325
1657,9633-DENPU,0.460318449732795
181,6890-PFRQX,0.4602494231995509
261,7143-BQIBA,0.4600022040494091
4351,7622-NXQZR,0.4599409368228303
1043,7446-YPODE,0.4598153537910442
565,7661-CPURM,0.4595882020943333
506,7310-EGVHZ,0.45909321133211617
1223,0956-ACVZC,0.45898273971792364
1810,3785-NRHYR,0.4587761515805624
5110,5294-DMSFH,0.4586299464362202
2915,3709-OIJEA,0.4585433670403579
3505,6439-LAJXL,0.4584376005739273
3561,9402-CXWPL,0.4584087184164882
2969,9079-LWTFD,0.45820269803998537
4383,7601-WFVZV,0.4581389208854422
3985,3221-CJMSG,0.45800498191398603
4927,8671-KKKOS,0.4579856989442265
5067,3717-OFRTN,0.45789588018070426
215,9591-YVTEB,0.45788211512339
3304,0959-WHOKV,0.4577260796268956
3204,4986-MXSFP,0.45759692724177037
3316,4926-UMJZD,0.4575912677551589
3296,1194-SPVSP,0.4572627407964045
3440,8393-JMVMB,0.4568774083460697
3516,6728-WYQBC,0.4568000677661535
1563,3863-QSTYI,0.4567519526864048
2477,3723-BFBGR,0.4566803529224643
3822,3007-FDPEA,0.45663209385962267
4674,5353-WILCI,0.45657531849149907
2400,9853-JFZDU,0.45620768385450855
665,3391-JSQEW,0.4560364636670189
3886,4486-EFAEB,0.4558292547155943
823,9332-GYWLO,0.45569883957380336
3431,9971-ZWPBF,0.4556035572601141
3020,8644-XYTSV,0.45550329740825407
3311,8317-BVKSO,0.45528351691334873
929,8203-XJZRC,0.45505647652761805
4069,3126-WQMGH,0.4549962294424032
2030,6637-KYRCV,0.45489618168779666
2054,2676-ISHSF,0.45486558282010736
2971,6202-DYYFX,0.45469261390861904
2114,2668-TZSPS,0.45464006511891675
5023,3703-TTEPD,0.454025777454013
3948,9122-UMROB,0.4539996939741321
5028,3594-IVHJZ,0.453930436076492
4644,3606-SBKRY,0.45385406752879504
4571,6705-LNMDD,0.45332513351401443
1886,2000-MPKCA,0.45332240911255683
3964,8979-CAMGB,0.45331277205532916
3794,9494-BDNNC,0.4532776324120855
3012,5760-WRAHC,0.4531442384731172
822,7343-EOBEU,0.45298990852853976
8,7188-CBBBA,0.4529159331284562
2536,2111-DWYHN,0.45284892860766424
2226,0871-OPBXW,0.4527800160962985
5000,3590-TCXTB,0.4522004835195329
1752,2896-TBNBE,0.4519934443016929
3146,6794-HKIAJ,0.4519733975651501
2463,9821-BESNZ,0.451884351630435
2612,5533-RJFTJ,0.4517896737437622
4806,0673-IGUQO,0.4517600288072105
5092,2640-LYMOV,0.4517095195165288
2423,6579-JPICP,0.451676907708905
2006,8375-KVTHK,0.4515766206739443
2737,1986-PHGZF,0.45140095803792823
2935,2750-BJLSB,0.45124982897088756
960,5206-HPJKM,0.4512440603692489
3653,5897-ZYEKH,0.4512015863849449
4370,0222-CNVPT,0.4509745467666558
4199,1202-KKGFU,0.45083307756865276
758,3976-NLDEZ,0.45072878655677895
1900,4013-GUXND,0.4506252778225247
1497,7610-TVOPG,0.4498277765225821
373,2155-AMQRX,0.44943998086220394
378,4929-ROART,0.4492111956415731
2764,5447-WZAFP,0.44915864903446634
1894,4833-QTJNO,0.448818358227832
4715,8706-HRADD,0.4487767811284094
2230,8384-FZBJK,0.448755384462023
4833,8904-OPDCK,0.4485558440665797
3685,2811-POVEX,0.4483530498012036
674,1767-TGTKO,0.4481695279727645
2944,8663-UPDGF,0.4474648094694269
1551,2402-TAIRZ,0.4471142622230406
2559,3450-WXOAT,0.44697276563065774
4614,9904-EHEVJ,0.4467808042512873
1541,7025-IWFHT,0.44676065752717636
1921,5802-ADBRC,0.4463647231470424
4586,8059-UDZFY,0.4461808282365749
4770,3130-ICDUP,0.44594236506795476
1606,2393-DIVAI,0.44422613259696037
860,3893-JRNFS,0.44347491693730184
751,8250-ZNGGW,0.4424668058595677
1582,2801-NISEI,0.44224154776882035
778,1845-CSBRZ,0.4419025564502651
2522,1376-HHBDV,0.4417961271278608
1294,3174-RKMOW,0.4415068189421996
2339,6569-KTMDU,0.44149082618705915
5057,5240-CAOYT,0.4414280743677624
3489,2957-JIRMN,0.4412051291265913
1793,2946-KIQSP,0.44070532078120295
3817,7302-ZHMHP,0.44070000287401184
4520,2284-VFLKH,0.440344924974389
3192,7596-LDUXP,0.44027263936729777
389,5619-PTMIK,0.4402634370163874
1231,7526-IVLYU,0.44019654578846684
3417,9039-ZVJDC,0.44007541045748527
293,3528-HFRIQ,0.4399847524903606
4477,4860-YZGZM,0.43966824372701907
1872,1698-XFZCI,0.43931972483252607
3016,9800-ONTFE,0.43920299981349936
2133,3858-XHYJO,0.4383445328611028
3693,3780-YVMFA,0.4381935783642847
1200,2252-JHJGE,0.4381628840614822
5104,8091-TTVAX,0.4377229204160608
3619,5522-NYKPB,0.4374629527284362
4447,4832-VRBMR,0.43727482319751193
2615,6575-SUVOI,0.4368665315132887
4431,2616-UUTFK,0.4366970819400188
2987,8715-KKTFG,0.4366039965478798
1948,2359-KLTEK,0.4363533792289468
1649,3524-WQDSG,0.4356773543840125
3456,1051-GEJLJ,0.43542645442517103
3177,5370-IIVVL,0.4349027681162056
1469,9938-EKRGF,0.43433853438098907
5061,7789-CRUVC,0.4339192523959882
166,9314-QDMDW,0.43390710591883247
1625,8952-WCVCD,0.4338355579314671
3353,7629-WIXZF,0.4327687607568779
4021,1663-MHLHE,0.43272321740481834
1277,9441-QHEVC,0.4326266360474841
5083,8548-AWOFC,0.43254848108539784
587,9975-SKRNR,0.4324852866647858
3239,1015-OWJKI,0.43247359266685986
3486,2758-RNWXS,0.4323313472775293
1162,2673-CXQEU,0.4322254506516876
4285,8378-LKJAF,0.43206528753463125
260,5144-PQCDZ,0.4316536396076766
2526,8166-ORCHU,0.43121691289544517
2020,0111-KLBQG,0.43111465497790447
3648,5968-XQIVE,0.43060785437101157
1760,6576-FBXOJ,0.4302450309464969
3547,9972-VAFJJ,0.43020744171310943
2004,7636-XUHWW,0.4300411864131982
3040,9323-HGFWY,0.4296636651315195
4870,0265-PSUAE,0.4296357273615665
4162,6211-WHMYA,0.42957739809054507
2211,0842-IWYCP,0.42934017375780686
4767,2911-WDXMV,0.42927550885303983
3559,4753-PADAS,0.4287841411164479
3347,9817-APLHW,0.42860028899785835
1588,2731-GJRDG,0.42831579547043674
1205,8474-UMLNT,0.42809586551243883
3957,7017-VFULY,0.4280282947537201
2916,2303-PJYHN,0.42794962275706766
3210,7285-KLOTR,0.4275344885340698
2544,0564-MUUQK,0.4274912427719096
1671,7634-WSWDB,0.4274728220962065
3958,4429-WYGFR,0.42732054265477304
4787,7016-NVRIC,0.42659307794647733
1458,1730-VFMWO,0.42626684910219187
2806,0708-SJDIS,0.4257403586456619
2928,0690-SRQID,0.42570311013605394
2591,0289-IVARM,0.4252468508519731
4229,2542-HYGIQ,0.4248017599944849
2263,8190-ZTQFB,0.424630024995115
4319,4908-XAXAY,0.4241143259802966
3423,9408-HRXRK,0.4233215444052904
1110,1125-SNVCK,0.4233081875121041
4100,2732-ISEZX,0.42278185773721766
1177,3199-NPKCN,0.42270737679280235
836,2186-QZEYA,0.4225198290654481
267,8562-GHPPI,0.42215899579158056
1065,2621-UDNLU,0.42212654266427735
5021,1930-WNXSB,0.4217824859044707
1885,4747-LCAQL,0.42126512778956854
5018,4881-JVQOD,0.42057882564557864
2668,6092-QZVPP,0.42055737410520133
1453,8739-QOTTN,0.42048246766296754
3993,9700-ZCLOT,0.4204755032399324
3662,4828-FAZPK,0.42039652478485173
4030,1169-SAOCL,0.42038898431141986
2130,1142-IHLOO,0.4200978013303628
2708,2576-HXMPA,0.4199953151174151
454,6341-AEVKX,0.4198687066116508
4066,5151-HQRDG,0.41974782615309886
176,0330-BGYZE,0.41922983393217716
4579,9571-EDEBV,0.41880881706847056
5015,0303-WMMRN,0.41879978861961337
1589,0943-ZQPXH,0.4187818797949936
3400,6281-FKEWS,0.4187597577464462
650,2055-SIFSS,0.4186860409869125
4019,6227-FBDXH,0.4185377962867589
3605,4350-ZTLPI,0.4182477057206593
362,7409-JURKQ,0.41788232694867605
1394,1355-KUSBG,0.4174957745155636
1758,3256-EZDBI,0.4171506737710129
3055,3090-QFUVD,0.41711987825061814
195,0188-GWFLE,0.41704468903872244
3313,3638-DIMPH,0.4169295063071918
2803,9137-UIYPG,0.41692937203212693
2984,7872-RDDLZ,0.41667858251392237
2314,2220-IAHLS,0.41646761041886976
3910,9738-QLWTP,0.41638462357417944
183,7808-DVWEP,0.4163619344180589
4099,4947-DSMXK,0.4162186837651193
1855,2851-MMUTZ,0.41605633313381013
3743,8851-RAGOV,0.41604163575584246
915,7964-VEXDG,0.4152992735321568
228,5955-EPOAZ,0.41458697839060615
1712,2599-CZABP,0.4143900597242931
2096,5945-AZYHT,0.41417777216387436
4929,8224-IVVPA,0.4141478481439697
556,8017-UVSZU,0.41366955459342203
3264,4237-CLSMM,0.41316029420308203
2664,5176-LDKUH,0.4131143545366813
1560,3192-LNKRK,0.41301311264967094
3795,1919-RTPQD,0.4129586093552144
4171,6728-DKUCO,0.41284643478064326
590,7740-KKCXF,0.4126804113311293
4781,5934-TSSAU,0.41267487242245293
1446,8124-NZVGJ,0.4125218999973206
2271,0701-RFGFI,0.41236150757658485
1221,3161-GETRM,0.4120604196092426
197,1710-RCXUS,0.4119505382930695
3708,1855-CFULU,0.41176702039150526
26,2853-CWQFQ,0.4117107560244897
3130,4415-WNGVR,0.4115960345986903
4248,6383-ZTSIW,0.41139131843794174
3043,6549-YMFAW,0.41129259916174443
4855,8985-OOPOS,0.4110837047680815
1451,6865-JZNKO,0.4108760113098516
393,7926-IJOOU,0.4108422763811074
4399,3069-SSVSN,0.41072017022189
4257,2908-ZTPNF,0.4106968965239261
1958,0463-WZZKO,0.41060275279137826
4441,4821-SJHJV,0.4099619941529667
3839,0103-CSITQ,0.4095273182083149
3506,7395-XWZOY,0.4086978458955677
969,5569-IDSEY,0.4086968248316231
1542,4365-MSDYN,0.40866340574545484
4901,8591-NXRCV,0.40866163353101986
2683,6647-ZEDXT,0.4082237466261222
3135,7159-FVYPK,0.40821684344118775
10,5712-VBOXD,0.4080068757250011
3696,2700-LUEVA,0.40791380996342225
1480,9426-SXNHE,0.4076983196954378
626,1796-JANOW,0.4074865827811501
3544,0114-RSRRW,0.4074849589662746
4814,8006-PYCSW,0.4073943760379515
2405,9644-UMGQA,0.4073622503090995
1353,5977-CKHON,0.4073407217830179
3943,0064-YIJGF,0.40728758769458856
4772,1530-ZTDOZ,0.40707412108486857
2761,9818-XQCUV,0.40649171980766613
4012,1707-HABPF,0.40624680888172154
2070,9708-KFDBY,0.4062098583184401
4013,0396-HUJBP,0.4059691270239623
754,0699-NDKJM,0.4059218518940934
3459,5067-DGXLL,0.40574076600274334
1411,8150-QUDFX,0.4057082390350612
1362,2342-CKIAO,0.40552722952305226
1828,9505-SQFSW,0.4055028757852931
2766,4011-ARPHK,0.4053425989861498
3634,5298-GSTLM,0.40519528398124344
3358,8713-IGZSO,0.4051387310896299
2178,2308-STERM,0.40504474416335645
5051,5702-SKUOB,0.40487643473512364
4796,0178-CIIKR,0.4046352246224925
2626,4075-JFPGR,0.404577279545075
1526,7389-KBFIT,0.40382321223454404
1492,4455-BFSPD,0.40343637227593937
1385,9027-YFHQJ,0.40319347483385
2751,9101-NTIXF,0.4031250838640238
4050,3936-QQFLL,0.40311253885396936
849,5919-VCZYM,0.4030112369139661
3606,0366-NQSHS,0.402607493144681
4380,2978-XXSOG,0.4025639050953909
761,0816-TSPHQ,0.4022997862451725
54,6689-VRRTK,0.40221745516472784
4404,0030-FNXPP,0.4021961915365029
1612,2972-YDYUW,0.40212546733311433
2868,9277-JOOMO,0.4017977807110381
2723,8756-RDDLT,0.4016029634175622
3782,7673-LPRNY,0.4014256342057588
4382,9909-DFRJA,0.40119781940446636
1006,6734-CKRSM,0.40017852158624556
3548,3694-GLTJM,0.40007127699962064
2368,6806-YDEUL,0.399767508231796
190,5071-FBJFS,0.39950235217132624
2148,4785-NKHCX,0.39947416207339737
3108,6394-HHHZM,0.3994073221334191
4619,8905-IAZPF,0.3992636571563161
4059,4123-FCVCB,0.39892439269345836
4270,9770-LXDBK,0.3987755194599261
5033,0319-QZTCO,0.3987413611250989
1906,1591-MQJTP,0.3986988142785199
2841,4459-BBGHE,0.39865561193819915
397,8647-SDTWQ,0.39861594486293644
5075,4001-TSBTV,0.39831582494804263
150,9512-PHSMG,0.398305055060897
4408,0786-IVLAW,0.39817963938818823
1116,8008-ESFLK,0.39816276192048644
2490,5074-FBGHB,0.3980298425410401
637,2023-VQFDL,0.39797610648401643
1189,3806-YAZOV,0.3977283587673877
213,1386-ZIKUV,0.3974628761765591
2857,8295-FHIVV,0.3974502665190905
4646,5382-TEMLV,0.3973860184773117
2995,8344-WFMFH,0.39734273392271313
1943,8108-UXRQN,0.39667821512865903
4491,0804-XBFBV,0.3964325552463557
2496,7964-YESJC,0.3956134989472645
2038,7976-CICYS,0.3952707471748934
4965,8847-GEOOQ,0.3952445416346502
3608,3160-TYXLT,0.3949190451288425
1623,3981-QSVQI,0.39483588053415347
4016,7916-VCCPB,0.3946765847428829
649,0440-MOGPM,0.3946226516861425
1229,0584-BJQGZ,0.3946122545459096
4074,9788-YTFGE,0.39430225849896217
3482,3736-BLEPA,0.39375833288647255
2820,5478-JJVZK,0.3937386435492287
692,5141-ZUVBH,0.39362934292651736
4450,0098-BOWSO,0.3935981028704607
2016,1452-KIOVK,0.3935966362073731
656,1229-RCALF,0.3933821819319615
1965,5697-GOMBF,0.3933428170234916
4516,4118-CEVPF,0.3932526258180325
838,8746-OQQRW,0.3925920559642626
3552,9114-VEPUF,0.3925541792017651
3275,6368-NWMCE,0.3924912591334703
2076,3896-RCYYE,0.3922551520779393
4307,4660-IRIBM,0.3921196841731607
4194,2363-BJLSL,0.3917811406208491
3975,7361-YPXFS,0.39161377420012056
2021,0178-SZBHO,0.3914395123864056
4201,2851-STERV,0.3910736571794784
2000,8999-XXGNS,0.3907116136326461
4309,8769-KKTPH,0.39021705148696634
3939,0895-LMRSF,0.39020666598343184
1812,6035-BXTTY,0.3901933488087715
1240,1732-FEKLD,0.3900456278349716
1386,5562-YJQGT,0.38995077070687145
236,6797-UCJHZ,0.3897021936592945
2644,7856-GANIL,0.3896903857470151
4727,1614-JBEBI,0.389481197032865
2034,4397-FRLTA,0.3892617684720066
3725,7134-MJPDY,0.3889963280461636
1352,2379-GYFLQ,0.3889664632933565
2478,1336-EZFZY,0.3889553148434349
1895,5730-RIITO,0.38871015276775317
4863,7396-VJUZB,0.38866199312887667
1829,1852-XEMDW,0.38850023560599983
1596,2538-OIMXF,0.3884616083588451
2440,9972-NKTFD,0.38832837981295476
5120,9040-KZVWO,0.3882654615676012
448,9391-DXGGG,0.3876142064603953
193,7750-EYXWZ,0.3869463687755973
2515,5732-IKGQH,0.3859913173260226
477,3402-XRIUO,0.3856031102288362
800,0734-OXWBT,0.38551746887186716
1548,3339-EAQNV,0.3854987428233138
2429,0142-GVYSN,0.3850526873032751
4993,3363-EWLGO,0.38492702525906336
1415,4558-CGYCZ,0.3849056782641779
3682,8410-BGQXN,0.3847565215543447
4601,3675-EQOZA,0.3843785992934225
2098,9367-OIUXP,0.3843354755414646
3492,3847-BAERP,0.384139748690038
4420,1814-DKOLC,0.38411893729566715
4070,5734-EJKXG,0.3837602948181025
3546,2202-OUTMO,0.38366782236505287
827,8552-OBVRU,0.3836106230553362
4622,9504-DSHWM,0.383368828363541
4627,1208-NBVFH,0.383350278545753
676,3038-PQIUY,0.38285640012113425
3531,8920-NAVAY,0.38282168014889123
3805,9659-ZTWSM,0.38258735533842
4632,7234-KMNRQ,0.38198449214673
4396,3977-QCRSL,0.38187695662440885
1848,5481-NTDOH,0.3817409011005496
1594,5018-HEKFO,0.38147627473414947
2578,9644-KVCNC,0.3813182353526024
2497,4936-YPJNK,0.3809830576016778
4967,5222-JCXZT,0.38078593644011116
2693,1784-BXEFA,0.3806138326910735
2856,0750-EBAIU,0.3802272046782943
1077,2720-FVBQP,0.37989594532327176
238,2439-QKJUL,0.37955598258981493
1866,6377-KSLXC,0.37909247797257606
5107,0999-QXNSA,0.3789552172466101
275,1791-PQHBB,0.37833167359951253
3971,6621-YOBKI,0.37801955734362297
3618,4012-ZTHBR,0.37791444339289987
155,6075-QMNRR,0.3778988965010375
4560,3787-TRIAL,0.3774192305906
410,0799-DDIHE,0.37741779625345917
3372,3675-YDUPJ,0.37730837209141294
5105,7123-WQUHX,0.37714083419693073
2011,7787-BNTZM,0.37696984088829827
1559,7521-AFHAB,0.37620999850393533
2771,4002-BQWPQ,0.37535383231013486
2899,3404-JNXAX,0.37494186983399164
3667,0409-WTMPL,0.3747586118698025
1239,5285-MVEHD,0.374263240081225
1450,9931-KGHOA,0.37344268318008916
3289,5149-CUZUJ,0.3733781961150508
879,6906-MPARY,0.3730377263208183
3848,2985-JUUBZ,0.3729076663965726
3047,9415-TPKRV,0.3723566158476111
3807,6112-KTHFQ,0.3722188369838368
2136,1371-WEPDS,0.37192373527428035
3299,1385-TQOZW,0.37175208074255905
1003,5351-QESIO,0.37172867241039803
2667,4323-OHFOW,0.37170833867725317
2853,3154-CFSZG,0.3714193305356574
1585,7663-ZTEGJ,0.3713038803412285
4240,7993-NQLJE,0.371204847644564
576,9618-LFJRU,0.37072818620140263
3383,4726-DLWQN,0.3707063687805419
4620,5268-DSMNQ,0.37041639645042324
2629,4332-MUOEZ,0.37027289193264623
4763,5349-AZPEW,0.3702540089238279
2296,5140-FOMCQ,0.37000909052312514
3908,9700-ISPUP,0.36998987444344006
4364,2208-NQBCT,0.36968475777096094
631,8123-QBNAZ,0.3694649696809366
60,8350-NYMVI,0.36927572048151847
2103,2560-PPCHE,0.36886924797223325
612,4083-BFNYK,0.36880595167735647
2735,9470-XCCEM,0.36862681879746717
2881,8268-YDIXR,0.3686185507923102
2641,8409-WQJUX,0.36859285450697277
2272,5850-BDWCY,0.3680840702533702
808,6131-JLWZM,0.3679287951335234
4588,7459-IMVYU,0.36768173210784594
1573,2065-MMKGR,0.3676491053932829
4430,6972-SNKKW,0.3676386161855638
1348,7501-VTYLJ,0.367611610555385
1242,4801-JZAZL,0.3674479988213791
2237,5207-PLSTK,0.3671677216092698
4443,7879-CGSFV,0.3671426904986425
1536,7140-ADSMJ,0.3671302179777624
73,5440-VHLUL,0.366845785159514
2289,4104-PVRPS,0.36634660703145533
3273,1925-GMVBW,0.36625159345209823
2331,8467-WYNSR,0.3660805483122557
3745,9518-IMLHK,0.36598901062972083
1433,2928-HLDBA,0.3659210574304867
1432,9795-VOWON,0.36588806425041903
264,7727-SHVZV,0.3653855556398813
91,4468-YDOVK,0.3652075929504288
1343,0089-IIQKO,0.36519746255417523
4954,6198-PNNSZ,0.3651647515244226
555,6008-NAIXK,0.36468006224544647
1916,2692-AQCPF,0.36454825802007285
43,5882-CMAZQ,0.3645271485681037
3841,6723-WSNTY,0.36435171931402355
704,1097-FSPVW,0.36421737793031295
3370,5345-BMKWB,0.36402494324599344
4264,5433-KYGHE,0.36392481193742554
3343,3621-CHYVB,0.36390950287109486
3070,0484-FFVBJ,0.363279868508226
3150,0549-CYCQN,0.3630783028280969
5058,7674-YTAFD,0.3630776875305139
126,0931-MHTEM,0.3628494600497576
2518,2958-NHPPS,0.36264436917443116
2093,9036-CSKBW,0.36261785159316823
593,6296-DDOOR,0.36257501265348624
2295,7968-QUXNS,0.3620716213299639
4732,2791-SFVEW,0.36191365256116337
3325,4139-JPIAM,0.3616709582290992
1447,2252-ISRNH,0.36150913612422303
3161,2338-BQEZT,0.36095360985051933
732,2320-YKQBO,0.3606475615089497
1975,9842-EFSYY,0.3605220056705998
5122,8944-AILEF,0.3605088719543864
753,5339-TJFEK,0.36042118702788195
3483,8221-EQDGL,0.3602449965149746
2624,2133-TSRRM,0.36022573883620085
